Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-18/12/2017
Datum: 18/12/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B32E0173,001,32EL0035,167490,471400,754,,745,474,374,1979/07/10,1988/08/16
B32E0173,001,32EL0035,167490,471400,754,,825,474,374,1988/08/16,2017/07/11

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B32E0173,001,1989/05/16 00:00:00,84,
B32E0173,001,1989/05/26 00:00:00,101,
B32E0173,001,1989/06/14 00:00:00,84,
B32E0173,001,1989/06/27 00:00:00,109,
B32E0173,001,1989/07/14 00:00:00,107,
B32E0173,001,1989/07/28 00:00:00,119,
B32E0173,001,1989/08/14 00:00:00,110,
B32E0173,001,1989/08/28 00:00:00,114,
B32E0173,001,1989/09/14 00:00:00,93,
B32E0173,001,1989/09/28 00:00:00,95,
B32E0173,001,1989/10/13 00:00:00,81,
B32E0173,001,1989/10/27 00:00:00,73,
B32E0173,001,1989/11/14 00:00:00,69,
B32E0173,001,1989/11/28 00:00:00,67,
B32E0173,001,1989/12/14 00:00:00,34,
B32E0173,001,1989/12/27 00:00:00,57,
B32E0173,001,1990/01/15 00:00:00,56,
B32E0173,001,1990/01/29 00:00:00,46,
B32E0173,001,1990/02/14 00:00:00,32,
B32E0173,001,1990/02/28 00:00:00,47,
B32E0173,001,1990/03/14 00:00:00,59,
B32E0173,001,1990/03/28 00:00:00,57,
B32E0173,001,1990/04/12 00:00:00,72,
B32E0173,001,1990/04/27 00:00:00,65,
B32E0173,001,1990/05/14 00:00:00,62,
B32E0173,001,1990/05/28 00:00:00,94,
B32E0173,001,1990/06/14 00:00:00,72,
B32E0173,001,1990/06/28 00:00:00,71,
B32E0173,001,1990/07/16 00:00:00,89,
B32E0173,001,1990/07/27 00:00:00,105,
B32E0173,001,1990/08/14 00:00:00,116,
B32E0173,001,1990/08/27 00:00:00,92,
B32E0173,001,1990/09/13 00:00:00,77,
B32E0173,001,1990/09/27 00:00:00,67,
B32E0173,001,1990/10/15 00:00:00,76,
B32E0173,001,1990/10/29 00:00:00,55,
B32E0173,001,1990/11/14 00:00:00,48,
B32E0173,001,1990/11/28 00:00:00,57,
B32E0173,001,1990/12/13 00:00:00,48,
B32E0173,001,1990/12/27 00:00:00,37,
B32E0173,001,1991/01/14 00:00:00,56,
B32E0173,001,1991/01/28 00:00:00,58,
B32E0173,001,1991/02/14 00:00:00,75,
B32E0173,001,1991/02/28 00:00:00,52,
B32E0173,001,1991/03/14 00:00:00,67,
B32E0173,001,1991/03/28 00:00:00,77,
B32E0173,001,1991/04/15 00:00:00,86,
B32E0173,001,1991/04/29 00:00:00,79,
B32E0173,001,1991/05/14 00:00:00,79,
B32E0173,001,1991/05/28 00:00:00,83,
B32E0173,001,1991/06/14 00:00:00,66,
B32E0173,001,1991/06/28 00:00:00,44,
B32E0173,001,1991/07/12 00:00:00,69,
B32E0173,001,1991/07/26 00:00:00,71,
B32E0173,001,1991/08/14 00:00:00,104,
B32E0173,001,1991/08/28 00:00:00,117,
B32E0173,001,1991/09/13 00:00:00,129,
B32E0173,001,1991/09/27 00:00:00,96,
B32E0173,001,1991/10/14 00:00:00,62,
B32E0173,001,1991/10/29 00:00:00,81,
B32E0173,001,1991/11/14 00:00:00,50,
B32E0173,001,1991/11/28 00:00:00,61,
B32E0173,001,1991/12/13 00:00:00,74,
B32E0173,001,1991/12/30 00:00:00,57,
B32E0173,001,1992/01/14 00:00:00,55,
B32E0173,001,1992/01/28 00:00:00,65,
B32E0173,001,1992/02/14 00:00:00,57,
B32E0173,001,1992/02/28 00:00:00,67,
B32E0173,001,1992/03/13 00:00:00,28,
B32E0173,001,1992/03/30 00:00:00,55,
B32E0173,001,1992/04/13 00:00:00,70,
B32E0173,001,1992/04/28 00:00:00,59,
B32E0173,001,1992/05/14 00:00:00,67,
B32E0173,001,1992/05/27 00:00:00,97,
B32E0173,001,1992/06/15 00:00:00,80,
B32E0173,001,1992/06/29 00:00:00,98,
B32E0173,001,1992/07/13 00:00:00,106,
B32E0173,001,1992/07/28 00:00:00,108,
B32E0173,001,1992/08/17 00:00:00,61,
B32E0173,001,1992/08/28 00:00:00,68,
B32E0173,001,1992/09/14 00:00:00,62,
B32E0173,001,1992/09/28 00:00:00,82,
B32E0173,001,1992/10/14 00:00:00,77,
B32E0173,001,1992/10/29 00:00:00,48,
B32E0173,001,1992/11/13 00:00:00,43,
B32E0173,001,1992/11/27 00:00:00,47,
B32E0173,001,1992/12/14 00:00:00,46,
B32E0173,001,1992/12/28 00:00:00,61,
B32E0173,001,1993/01/14 00:00:00,50,
B32E0173,001,1993/01/29 00:00:00,42,
B32E0173,001,1993/02/15 00:00:00,62,
B32E0173,001,1993/03/01 00:00:00,55,
B32E0173,001,1993/03/15 00:00:00,69,
B32E0173,001,1993/03/29 00:00:00,77,
B32E0173,001,1993/04/13 00:00:00,65,
