Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-18/12/2017
Datum: 18/12/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B26H0178,001,26HP0058,178820,475860,2383,,2447,1583,1383,1975/09/18,1998/02/01
B26H0178,001,26HP0058,178820,475860,2383,,2446,1583,1383,1998/02/01,2013/06/10

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B26H0178,001,1987/01/14 00:00:00,66,
B26H0178,001,1987/01/28 00:00:00,65,
B26H0178,001,1987/02/13 00:00:00,69,
B26H0178,001,1987/02/27 00:00:00,56,
B26H0178,001,1987/03/13 00:00:00,51,
B26H0178,001,1987/03/27 00:00:00,42,
B26H0178,001,1987/04/14 00:00:00,45,
B26H0178,001,1987/05/14 00:00:00,66,
B26H0178,001,1987/05/27 00:00:00,64,
B26H0178,001,1987/06/15 00:00:00,65,
B26H0178,001,1987/06/29 00:00:00,70,
B26H0178,001,1987/07/14 00:00:00,72,
B26H0178,001,1987/07/27 00:00:00,59,
B26H0178,001,1987/08/14 00:00:00,60,
B26H0178,001,1987/08/28 00:00:00,63,
B26H0178,001,1987/09/14 00:00:00,63,
B26H0178,001,1987/09/28 00:00:00,65,
B26H0178,001,1987/10/14 00:00:00,57,
B26H0178,001,1987/10/28 00:00:00,58,
B26H0178,001,1987/11/13 00:00:00,66,
B26H0178,001,1987/11/27 00:00:00,63,
B26H0178,001,1987/12/14 00:00:00,67,
B26H0178,001,1987/12/28 00:00:00,63,
B26H0178,001,1988/01/14 00:00:00,49,
B26H0178,001,1988/01/28 00:00:00,32,
B26H0178,001,1988/02/15 00:00:00,41,
B26H0178,001,1988/02/29 00:00:00,45,
B26H0178,001,1988/03/14 00:00:00,29,
B26H0178,001,1988/03/28 00:00:00,30,
B26H0178,001,1988/04/14 00:00:00,52,
B26H0178,001,1988/04/28 00:00:00,56,
B26H0178,001,1988/05/12 00:00:00,62,
B26H0178,001,1988/05/27 00:00:00,67,
B26H0178,001,1988/06/14 00:00:00,72,
B26H0178,001,1988/06/28 00:00:00,96,
B26H0178,001,1988/07/13 00:00:00,74,
B26H0178,001,1988/07/28 00:00:00,71,
B26H0178,001,1988/08/15 00:00:00,82,
B26H0178,001,1988/08/29 00:00:00,83,
B26H0178,001,1988/09/14 00:00:00,66,
B26H0178,001,1988/09/28 00:00:00,58,
B26H0178,001,1988/10/14 00:00:00,54,
B26H0178,001,1988/10/28 00:00:00,74,
B26H0178,001,1988/11/14 00:00:00,69,
B26H0178,001,1988/11/25 00:00:00,92,
B26H0178,001,1988/12/14 00:00:00,65,
B26H0178,001,1988/12/28 00:00:00,68,
B26H0178,001,1989/01/13 00:00:00,63,
B26H0178,001,1989/01/27 00:00:00,69,
B26H0178,001,1989/02/14 00:00:00,64,
B26H0178,001,1989/02/27 00:00:00,67,
B26H0178,001,1989/03/14 00:00:00,65,
B26H0178,001,1989/03/28 00:00:00,52,
B26H0178,001,1989/04/14 00:00:00,66,
B26H0178,001,1989/04/28 00:00:00,69,
B26H0178,001,1989/05/14 00:00:00,74,
B26H0178,001,1989/05/29 00:00:00,85,
B26H0178,001,1989/06/15 00:00:00,73,
B26H0178,001,1989/06/28 00:00:00,90,
B26H0178,001,1989/07/14 00:00:00,96,
B26H0178,001,1989/07/28 00:00:00,112,
B26H0178,001,1989/08/28 00:00:00,104,
B26H0178,001,1989/09/14 00:00:00,109,
B26H0178,001,1989/09/28 00:00:00,116,
B26H0178,001,1989/10/13 00:00:00,102,
B26H0178,001,1989/10/27 00:00:00,101,
B26H0178,001,1989/11/14 00:00:00,98,
B26H0178,001,1989/11/28 00:00:00,108,
B26H0178,001,1989/12/14 00:00:00,103,
B26H0178,001,1989/12/28 00:00:00,93,
B26H0178,001,1990/01/15 00:00:00,98,
B26H0178,001,1990/01/29 00:00:00,94,
B26H0178,001,1990/02/15 00:00:00,61,
B26H0178,001,1990/03/14 00:00:00,57,
B26H0178,001,1990/03/28 00:00:00,56,
B26H0178,001,1990/04/13 00:00:00,58,
B26H0178,001,1990/04/28 00:00:00,71,
B26H0178,001,1990/05/14 00:00:00,59,
B26H0178,001,1990/05/28 00:00:00,63,
B26H0178,001,1990/06/14 00:00:00,59,
B26H0178,001,1990/06/28 00:00:00,84,
B26H0178,001,1990/07/13 00:00:00,82,
B26H0178,001,1990/07/26 00:00:00,110,
B26H0178,001,1990/08/13 00:00:00,122,
B26H0178,001,1990/08/27 00:00:00,118,
B26H0178,001,1990/09/14 00:00:00,115,
B26H0178,001,1990/09/28 00:00:00,110,
B26H0178,001,1990/10/16 00:00:00,117,
B26H0178,001,1990/10/29 00:00:00,110,
B26H0178,001,1990/11/15 00:00:00,96,
B26H0178,001,1990/11/29 00:00:00,81,
B26H0178,001,1990/12/14 00:00:00,76,
B26H0178,001,1990/12/28 00:00:00,70,
B26H0178,001,1991/01/15 00:00:00,66,
B26H0178,001,1991/01/29 00:00:00,76,
B26H0178,001,1991/02/28 00:00:00,79,
B26H0178,001,1991/03/15 00:00:00,90,
B26H0178,001,1991/03/28 00:00:00,95,
B26H0178,001,1991/04/28 00:00:00,106,
B26H0178,001,1991/05/14 00:00:00,116,
B26H0178,001,1991/05/28 00:00:00,119,
B26H0178,001,1991/06/14 00:00:00,119,
B26H0178,001,1991/06/28 00:00:00,64,
B26H0178,001,1991/07/15 00:00:00,96,
B26H0178,001,1991/07/29 00:00:00,116,
B26H0178,001,1991/08/15 00:00:00,120,
B26H0178,001,1991/08/28 00:00:00,133,
B26H0178,001,1991/09/16 00:00:00,139,
B26H0178,001,1991/09/30 00:00:00,125,
B26H0178,001,1991/10/15 00:00:00,128,
B26H0178,001,1991/10/28 00:00:00,134,
B26H0178,001,1991/11/13 00:00:00,106,
B26H0178,001,1991/11/27 00:00:00,102,
B26H0178,001,1991/12/16 00:00:00,116,
B26H0178,001,1991/12/31 00:00:00,96,
B26H0178,001,1992/01/14 00:00:00,84,
B26H0178,001,1992/01/28 00:00:00,94,
B26H0178,001,1992/02/14 00:00:00,92,
B26H0178,001,1992/02/28 00:00:00,95,
B26H0178,001,1992/03/16 00:00:00,71,
B26H0178,001,1992/03/27 00:00:00,84,
B26H0178,001,1992/04/14 00:00:00,87,
B26H0178,001,1992/04/28 00:00:00,86,
B26H0178,001,1992/05/14 00:00:00,81,
B26H0178,001,1992/05/27 00:00:00,106,
B26H0178,001,1992/06/15 00:00:00,104,
B26H0178,001,1992/06/29 00:00:00,120,
B26H0178,001,1992/07/17 00:00:00,121,
B26H0178,001,1992/07/28 00:00:00,131,
B26H0178,001,1992/08/17 00:00:00,123,
B26H0178,001,1992/08/28 00:00:00,121,
B26H0178,001,1992/09/14 00:00:00,106,
B26H0178,001,1992/09/28 00:00:00,126,
B26H0178,001,1992/10/14 00:00:00,128,
B26H0178,001,1992/10/28 00:00:00,102,
B26H0178,001,1992/11/13 00:00:00,93,
B26H0178,001,1992/11/27 00:00:00,69,
B26H0178,001,1992/12/14 00:00:00,65,
B26H0178,001,1992/12/28 00:00:00,74,
B26H0178,001,1993/01/14 00:00:00,62,
B26H0178,001,1993/01/28 00:00:00,48,
B26H0178,001,1993/02/14 00:00:00,64,
B26H0178,001,1993/03/01 00:00:00,69,
B26H0178,001,1993/03/15 00:00:00,78,
B26H0178,001,1993/03/29 00:00:00,85,
B26H0178,001,1993/04/14 00:00:00,86,
B26H0178,001,1993/04/28 00:00:00,89,
B26H0178,001,1993/05/14 00:00:00,94,
B26H0178,001,1993/05/28 00:00:00,97,
B26H0178,001,1993/06/14 00:00:00,116,
B26H0178,001,1993/06/28 00:00:00,118,
B26H0178,001,1993/07/14 00:00:00,117,
B26H0178,001,1993/07/27 00:00:00,80,
B26H0178,001,1993/08/13 00:00:00,94,
B26H0178,001,1993/08/27 00:00:00,100,
B26H0178,001,1993/09/14 00:00:00,85,
B26H0178,001,1993/09/28 00:00:00,68,
B26H0178,001,1993/10/14 00:00:00,66,
B26H0178,001,1993/10/28 00:00:00,72,
B26H0178,001,1993/11/15 00:00:00,62,
B26H0178,001,1993/11/29 00:00:00,76,
B26H0178,001,1993/12/14 00:00:00,44,
B26H0178,001,1993/12/28 00:00:00,43,
B26H0178,001,1994/01/14 00:00:00,45,
B26H0178,001,1994/01/28 00:00:00,25,
B26H0178,001,1994/02/14 00:00:00,50,
B26H0178,001,1994/02/28 00:00:00,48,
B26H0178,001,1994/03/14 00:00:00,46,
B26H0178,001,1994/03/28 00:00:00,37,
B26H0178,001,1994/04/14 00:00:00,37,
B26H0178,001,1994/04/28 00:00:00,47,
B26H0178,001,1994/05/16 00:00:00,56,
B26H0178,001,1994/05/27 00:00:00,56,
B26H0178,001,1994/06/14 00:00:00,53,
B26H0178,001,1994/06/28 00:00:00,69,
B26H0178,001,1994/07/14 00:00:00,80,
B26H0178,001,1994/07/28 00:00:00,103,
B26H0178,001,1994/08/15 00:00:00,93,
B26H0178,001,1994/08/29 00:00:00,91,
B26H0178,001,1994/09/14 00:00:00,67,
B26H0178,001,1994/09/28 00:00:00,66,
B26H0178,001,1994/10/14 00:00:00,66,
B26H0178,001,1994/10/28 00:00:00,62,
B26H0178,001,1994/11/14 00:00:00,59,
B26H0178,001,1994/11/28 00:00:00,51,
B26H0178,001,1994/12/14 00:00:00,41,
B26H0178,001,1994/12/28 00:00:00,18,
B26H0178,001,1995/01/13 00:00:00,24,
B26H0178,001,1995/01/28 00:00:00,24,
B26H0178,001,1995/02/14 00:00:00,34,
B26H0178,001,1995/02/28 00:00:00,28,
B26H0178,001,1995/03/14 00:00:00,37,
B26H0178,001,1995/03/27 00:00:00,16,
B26H0178,001,1995/04/14 00:00:00,45,
B26H0178,001,1995/04/27 00:00:00,48,
B26H0178,001,1995/05/15 00:00:00,56,
B26H0178,001,1995/05/29 00:00:00,21,
B26H0178,001,1995/06/14 00:00:00,23,
B26H0178,001,1995/06/28 00:00:00,64,
B26H0178,001,1995/07/14 00:00:00,73,
B26H0178,001,1995/07/27 00:00:00,74,
B26H0178,001,1995/08/14 00:00:00,89,
B26H0178,001,1995/08/28 00:00:00,86,
B26H0178,001,1995/09/14 00:00:00,89,
B26H0178,001,1995/09/28 00:00:00,85,
B26H0178,001,1995/10/13 00:00:00,89,
B26H0178,001,1995/10/28 00:00:00,91,
B26H0178,001,1995/11/14 00:00:00,103,
B26H0178,001,1995/11/28 00:00:00,101,
B26H0178,001,1995/12/14 00:00:00,108,
B26H0178,001,1995/12/28 00:00:00,108,
B26H0178,001,1996/01/12 00:00:00,100,
B26H0178,001,1996/01/29 00:00:00,114,
B26H0178,001,1996/02/14 00:00:00,100,
B26H0178,001,1996/02/28 00:00:00,91,
B26H0178,001,1996/03/14 00:00:00,101,
B26H0178,001,1996/03/28 00:00:00,108,
B26H0178,001,1996/04/15 00:00:00,116,
B26H0178,001,1996/04/29 00:00:00,121,
B26H0178,001,1996/05/14 00:00:00,125,
B26H0178,001,1996/05/28 00:00:00,118,
B26H0178,001,1996/06/13 00:00:00,136,
B26H0178,001,1996/06/28 00:00:00,141,
B26H0178,001,1996/07/15 00:00:00,140,
B26H0178,001,1996/07/29 00:00:00,134,
B26H0178,001,1996/08/13 00:00:00,138,
B26H0178,001,1996/08/29 00:00:00,151,
B26H0178,001,1996/09/14 00:00:00,139,
B26H0178,001,1996/09/27 00:00:00,155,
B26H0178,001,1996/10/14 00:00:00,149,
B26H0178,001,1996/10/29 00:00:00,137,
B26H0178,001,1996/11/14 00:00:00,125,
B26H0178,001,1996/11/28 00:00:00,94,
B26H0178,001,1996/12/13 00:00:00,89,
B26H0178,001,1996/12/30 00:00:00,103,
B26H0178,001,1997/01/14 00:00:00,102,
B26H0178,001,1997/01/28 00:00:00,103,
B26H0178,001,1997/02/14 00:00:00,66,
B26H0178,001,1997/02/27 00:00:00,69,
B26H0178,001,1997/03/14 00:00:00,89,
B26H0178,001,1997/03/28 00:00:00,86,
B26H0178,001,1997/04/14 00:00:00,95,
B26H0178,001,1997/04/28 00:00:00,98,
B26H0178,001,1997/05/14 00:00:00,66,
B26H0178,001,1997/05/28 00:00:00,90,
B26H0178,001,1997/06/13 00:00:00,101,
B26H0178,001,1997/06/27 00:00:00,92,
B26H0178,001,1997/07/14 00:00:00,117,
B26H0178,001,1997/07/28 00:00:00,121,
B26H0178,001,1997/08/14 00:00:00,136,
B26H0178,001,1997/08/28 00:00:00,123,
B26H0178,001,1997/09/15 00:00:00,134,
B26H0178,001,1997/09/29 00:00:00,145,
B26H0178,001,1997/10/14 00:00:00,91,
B26H0178,001,1997/10/28 00:00:00,129,
B26H0178,001,1997/11/14 00:00:00,128,
B26H0178,001,1997/11/28 00:00:00,138,
B26H0178,001,1997/12/14 00:00:00,123,
B26H0178,001,1997/12/29 00:00:00,109,
B26H0178,001,1998/01/14 00:00:00,106,
B26H0178,001,1998/01/28 00:00:00,102,
B26H0178,001,1998/02/13 00:00:00,109,
B26H0178,001,1998/02/27 00:00:00,113,
B26H0178,001,1998/03/13 00:00:00,66,
B26H0178,001,1998/03/27 00:00:00,72,
B26H0178,001,1998/04/14 00:00:00,80,
B26H0178,001,1998/04/28 00:00:00,71,
B26H0178,001,1998/05/14 00:00:00,99,
B26H0178,001,1998/05/28 00:00:00,95,
B26H0178,001,1998/06/16 00:00:00,82,
B26H0178,001,1998/06/29 00:00:00,94,
B26H0178,001,1998/07/14 00:00:00,100,
B26H0178,001,1998/07/28 00:00:00,109,
B26H0178,001,1998/08/14 00:00:00,126,
B26H0178,001,1998/08/28 00:00:00,107,
B26H0178,001,1998/09/15 00:00:00,65,
B26H0178,001,1998/09/28 00:00:00,84,
B26H0178,001,1998/10/14 00:00:00,63,
B26H0178,001,1998/10/27 00:00:00,45,
B26H0178,001,1998/11/16 00:00:00,42,
B26H0178,001,1998/11/30 00:00:00,50,
