# DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
# KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# 
# THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
# ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE
# STN         NAME
# 550         De Bilt     
# RD        : 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag
# SX        : codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC
# STN,YYYYMMDD,   RD,   SX
  550,19720628,   40,    0
  550,19720629,    0,    0
  550,19720630,    0,    0
  550,19720701,   37,    0
  550,19720702,  124,    0
  550,19720703,  106,    0
  550,19720704,    1,    0
  550,19720705,    0,    0
  550,19720706,   37,    0
  550,19720707,    0,    0
  550,19720708,   13,    0
  550,19720709,   63,    0
  550,19720710,   73,    0
  550,19720711,   10,    0
  550,19720712,    0,    0
  550,19720713,    0,    0
  550,19720714,    0,    0
  550,19720715,    0,    0
  550,19720716,    0,    0
  550,19720717,    0,    0
  550,19720718,    0,    0
  550,19720719,    0,    0
  550,19720720,   36,    0
  550,19720721,    0,    0
  550,19720722,    0,    0
  550,19720723,    5,    0
  550,19720724,  195,    0
  550,19720725,    1,    0
  550,19720726,    0,    0
  550,19720727,   29,    0
  550,19720728,  254,    0
  550,19720729,   27,    0
  550,19720730,    0,    0
  550,19720731,    3,    0
  550,19720801,   14,    0
  550,19720802,   42,    0
  550,19720803,  169,    0
  550,19720804,   24,    0
  550,19720805,    6,    0
  550,19720806,    0,    0
  550,19720807,    0,    0
  550,19720808,   62,    0
  550,19720809,   27,    0
  550,19720810,    0,    0
  550,19720811,    0,    0
  550,19720812,    0,    0
  550,19720813,   85,    0
  550,19720814,    0,    0
  550,19720815,   18,    0
  550,19720816,    0,    0
  550,19720817,    0,    0
  550,19720818,  115,    0
  550,19720819,   15,    0
  550,19720820,    2,    0
  550,19720821,    4,    0
  550,19720822,    1,    0
  550,19720823,    1,    0
  550,19720824,    0,    0
  550,19720825,    0,    0
  550,19720826,   17,    0
  550,19720827,    0,    0
  550,19720828,    0,    0
  550,19720829,    0,    0
  550,19720830,    0,    0
  550,19720831,    0,    0
  550,19720901,    0,    0
  550,19720902,    0,    0
  550,19720903,    0,    0
  550,19720904,    0,    0
  550,19720905,    4,    0
  550,19720906,    0,    0
  550,19720907,    0,    0
  550,19720908,    0,    0
  550,19720909,    3,    0
  550,19720910,  190,    0
  550,19720911,   28,    0
  550,19720912,   16,    0
  550,19720913,   34,    0
  550,19720914,   16,    0
  550,19720915,    2,    0
  550,19720916,    4,    0
  550,19720917,   57,    0
  550,19720918,    4,    0
  550,19720919,   19,    0
  550,19720920,    0,    0
  550,19720921,    0,    0
  550,19720922,    0,    0
  550,19720923,    0,    0
  550,19720924,    0,    0
  550,19720925,    0,    0
  550,19720926,    0,    0
  550,19720927,   13,    0
  550,19720928,    0,    0
  550,19720929,    0,    0
  550,19720930,    0,    0
  550,19721001,    0,    0
  550,19721002,    0,    0
  550,19721003,    0,    0
  550,19721004,    0,    0
  550,19721005,    0,    0
  550,19721006,    0,    0
  550,19721007,    0,    0
  550,19721008,    0,    0
  550,19721009,    1,    0
  550,19721010,    2,    0
  550,19721011,    0,    0
  550,19721012,    0,    0
  550,19721013,    0,    0
  550,19721014,    0,    0
  550,19721015,    0,    0
  550,19721016,    0,    0
  550,19721017,    0,    0
  550,19721018,    0,    0
  550,19721019,    0,    0
  550,19721020,   25,    0
  550,19721021,  123,    0
  550,19721022,   37,    0
  550,19721023,   28,    0
  550,19721024,    0,    0
  550,19721025,    0,    0
  550,19721026,    0,    0
  550,19721027,   13,    0
  550,19721028,  111,    0
  550,19721029,    0,    0
  550,19721030,    0,    0
  550,19721031,    0,    0
  550,19721101,    1,    0
  550,19721102,    0,    0
  550,19721103,    0,    0
  550,19721104,    0,    0
  550,19721105,    7,    0
  550,19721106,   14,    0
  550,19721107,   22,    0
  550,19721108,   85,    0
  550,19721109,    3,    0
  550,19721110,    0,    0
  550,19721111,  111,    0
  550,19721112,   68,    0
  550,19721113,  138,    0
  550,19721114,   50,    0
  550,19721115,   29,    0
  550,19721116,    2,    0
  550,19721117,    3,    0
  550,19721118,   14,    0
  550,19721119,    0,    0
  550,19721120,   49,    0
  550,19721121,  128,    0
  550,19721122,   17,    0
  550,19721123,   30,    0
  550,19721124,   46,    0
  550,19721125,    1,    0
  550,19721126,   15,    0
  550,19721127,    0,    0
  550,19721128,    0,    0
  550,19721129,    0,    0
  550,19721130,   18,    0
  550,19721201,    2,    0
  550,19721202,    3,    0
  550,19721203,   23,    0
  550,19721204,    0,    0
  550,19721205,   12,    0
  550,19721206,   24,    0
  550,19721207,   19,    0
  550,19721208,    0,    0
  550,19721209,    2,    0
  550,19721210,   91,    0
  550,19721211,   29,    0
  550,19721212,    0,    0
  550,19721213,    2,    0
  550,19721214,    5,    0
  550,19721215,    0,    0
  550,19721216,    0,    0
  550,19721217,    0,    0
  550,19721218,    0,    0
  550,19721219,    0,    0
  550,19721220,    0,    0
  550,19721221,    0,    0
  550,19721222,    0,    0
  550,19721223,    0,    0
  550,19721224,    0,    0
  550,19721225,    0,    0
  550,19721226,    0,    0
  550,19721227,    0,    0
  550,19721228,    0,    0
  550,19721229,    0,    0
  550,19721230,    0,    0
  550,19721231,    0,    0
  550,19730101,    0,    0
  550,19730102,    0,    0
  550,19730103,    0,    0
  550,19730104,    0,    0
  550,19730105,    0,    0
  550,19730106,    5,    0
  550,19730107,    1,    0
  550,19730108,    2,    0
  550,19730109,    1,    0
  550,19730110,    7,    0
  550,19730111,    0,    0
  550,19730112,    0,    0
  550,19730113,    0,    0
  550,19730114,    0,    0
  550,19730115,    2,    0
  550,19730116,    0,    0
  550,19730117,    0,    0
  550,19730118,    0,    0
  550,19730119,    0,    0
  550,19730120,    0,    0
  550,19730121,   36,    0
  550,19730122,    0,    0
  550,19730123,   35,    0
  550,19730124,   24,    0
  550,19730125,    0,    0
  550,19730126,   11,    0
  550,19730127,   76,    0
  550,19730128,    9,    0
  550,19730129,    8,    0
  550,19730130,    5,    0
  550,19730131,   37,    0
  550,19730201,    2,    0
  550,19730202,    1,    0
  550,19730203,    0,    0
  550,19730204,    0,    0
  550,19730205,    0,    0
  550,19730206,    2,    0
  550,19730207,   10,    0
  550,19730208,   12,    0
  550,19730209,   81,    0
  550,19730210,   31,    0
  550,19730211,   63,    0
  550,19730212,   36,    0
  550,19730213,  198,  997
  550,19730214,   49,    1
  550,19730215,    0,    0
  550,19730216,    0,    0
  550,19730217,   13,    0
  550,19730218,  110,  997
  550,19730219,   67,    0
  550,19730220,    1,    0
  550,19730221,    0,    0
  550,19730222,   22,    0
  550,19730223,   12,    0
  550,19730224,   55,    8
  550,19730225,   12,  997
  550,19730226,    0,    0
  550,19730227,    0,    0
  550,19730228,    0,    0
  550,19730301,    0,    0
  550,19730302,   35,    0
  550,19730303,    5,    0
  550,19730304,   13,    0
  550,19730305,    0,    0
  550,19730306,    4,    0
  550,19730307,  107,    0
  550,19730308,    1,    0
  550,19730309,    0,    0
  550,19730310,    0,    0
  550,19730311,    0,    0
  550,19730312,    3,    0
  550,19730313,    0,    0
  550,19730314,    0,    0
  550,19730315,    0,    0
  550,19730316,    0,    0
  550,19730317,    4,    0
  550,19730318,    4,    0
  550,19730319,    1,    0
  550,19730320,    0,    0
  550,19730321,    0,    0
  550,19730322,    0,    0
  550,19730323,    0,    0
  550,19730324,    0,    0
  550,19730325,    0,    0
  550,19730326,    2,    0
  550,19730327,    1,    0
  550,19730328,    1,    0
  550,19730329,   26,    0
  550,19730330,    1,    0
  550,19730331,    3,    0
  550,19730401,    0,    0
  550,19730402,  130,    0
  550,19730403,  121,    0
  550,19730404,    2,    0
  550,19730405,   67,    0
  550,19730406,   33,    0
  550,19730407,   14,    0
  550,19730408,   18,    0
  550,19730409,    0,    0
  550,19730410,    0,    0
  550,19730411,   16,    0
  550,19730412,   22,    0
  550,19730413,   38,    0
  550,19730414,   20,    0
  550,19730415,    7,    0
  550,19730416,    3,    0
  550,19730417,    1,    0
  550,19730418,    9,    0
  550,19730419,   32,    0
  550,19730420,    2,    0
  550,19730421,   53,    0
  550,19730422,   36,    0
  550,19730423,    0,    0
  550,19730424,    9,    0
  550,19730425,    0,    0
  550,19730426,    0,    0
  550,19730427,    0,    0
  550,19730428,    0,    0
  550,19730429,   24,    0
  550,19730430,    2,    0
  550,19730501,   52,    0
  550,19730502,   44,    0
  550,19730503,    0,    0
  550,19730504,  215,    0
  550,19730505,   26,    0
  550,19730506,    6,    0
  550,19730507,   30,    0
  550,19730508,    0,    0
  550,19730509,    8,    0
  550,19730510,   27,    0
  550,19730511,   63,    0
  550,19730512,    1,    0
  550,19730513,    0,    0
  550,19730514,   42,    0
  550,19730515,   29,    0
  550,19730516,    0,    0
  550,19730517,    0,    0
  550,19730518,    0,    0
  550,19730519,    0,    0
  550,19730520,   57,    0
  550,19730521,    0,    0
  550,19730522,  345,    0
  550,19730523,    0,    0
  550,19730524,   53,    0
  550,19730525,   12,    0
  550,19730526,    0,    0
  550,19730527,    0,    0
  550,19730528,    0,    0
  550,19730529,   22,    0
  550,19730530,   26,    0
  550,19730531,   25,    0
  550,19730601,   72,    0
  550,19730602,  124,    0
  550,19730603,   86,    0
  550,19730604,    1,    0
  550,19730605,    0,    0
  550,19730606,    0,    0
  550,19730607,    0,    0
  550,19730608,    0,    0
  550,19730609,    0,    0
  550,19730610,    0,    0
  550,19730611,    0,    0
  550,19730612,    0,    0
  550,19730613,    0,    0
  550,19730614,    0,    0
  550,19730615,    0,    0
  550,19730616,    0,    0
  550,19730617,    0,    0
  550,19730618,    0,    0
  550,19730619,    0,    0
  550,19730620,    0,    0
  550,19730621,    0,    0
  550,19730622,    0,    0
  550,19730623,    0,    0
  550,19730624,    0,    0
  550,19730625,    0,    0
  550,19730626,    0,    0
  550,19730627,    0,    0
  550,19730628,   16,    0
  550,19730629,   31,    0
  550,19730630,    0,    0
  550,19730701,    0,    0
  550,19730702,    0,    0
  550,19730703,    0,    0
  550,19730704,    0,    0
  550,19730705,    0,    0
  550,19730706,   17,    0
  550,19730707,   20,    0
  550,19730708,    0,    0
  550,19730709,    0,    0
  550,19730710,    0,    0
  550,19730711,   20,    0
  550,19730712,   21,    0
  550,19730713,   91,    0
  550,19730714,    0,    0
  550,19730715,    0,    0
  550,19730716,   85,    0
  550,19730717,   18,    0
  550,19730718,   10,    0
  550,19730719,    0,    0
  550,19730720,   23,    0
  550,19730721,  106,    0
  550,19730722,    4,    0
  550,19730723,   89,    0
  550,19730724,    0,    0
  550,19730725,    0,    0
  550,19730726,   10,    0
  550,19730727,   16,    0
  550,19730728,  112,    0
  550,19730729,    0,    0
  550,19730730,    9,    0
  550,19730731,    0,    0
  550,19730801,    0,    0
  550,19730802,    1,    0
  550,19730803,    0,    0
  550,19730804,    2,    0
  550,19730805,   51,    0
  550,19730806,    9,    0
  550,19730807,   35,    0
  550,19730808,  190,    0
  550,19730809,    0,    0
  550,19730810,    0,    0
  550,19730811,    0,    0
  550,19730812,    0,    0
  550,19730813,    0,    0
  550,19730814,    0,    0
  550,19730815,    0,    0
  550,19730816,    0,    0
  550,19730817,    0,    0
  550,19730818,    0,    0
  550,19730819,    0,    0
  550,19730820,    0,    0
  550,19730821,    2,    0
  550,19730822,    0,    0
  550,19730823,    0,    0
  550,19730824,    0,    0
  550,19730825,    0,    0
  550,19730826,    0,    0
  550,19730827,    0,    0
  550,19730828,    5,    0
  550,19730829,    0,    0
  550,19730830,  107,    0
  550,19730831,  245,    0
  550,19730901,    0,    0
  550,19730902,   67,    0
  550,19730903,    6,    0
  550,19730904,    1,    0
  550,19730905,    1,    0
  550,19730906,    0,    0
  550,19730907,    2,    0
  550,19730908,    0,    0
  550,19730909,    0,    0
  550,19730910,   17,    0
  550,19730911,    0,    0
  550,19730912,    0,    0
  550,19730913,    0,    0
  550,19730914,    0,    0
  550,19730915,    0,    0
  550,19730916,    1,    0
  550,19730917,    7,    0
  550,19730918,    0,    0
  550,19730919,   54,    0
  550,19730920,   43,    0
  550,19730921,   71,    0
  550,19730922,  227,    0
  550,19730923,   28,    0
  550,19730924,   12,    0
  550,19730925,    1,    0
  550,19730926,   13,    0
  550,19730927,   52,    0
  550,19730928,   60,    0
  550,19730929,    3,    0
  550,19730930,  106,    0
  550,19731001,   37,    0
  550,19731002,    0,    0
  550,19731003,    0,    0
  550,19731004,    0,    0
  550,19731005,    1,    0
  550,19731006,    0,    0
  550,19731007,    0,    0
  550,19731008,    4,    0
  550,19731009,    0,    0
  550,19731010,   75,    0
  550,19731011,   87,    0
  550,19731012,    6,    0
  550,19731013,    0,    0
  550,19731014,    0,    0
  550,19731015,    5,    0
  550,19731016,   21,    0
  550,19731017,  141,    0
  550,19731018,   97,    0
  550,19731019,   92,    0
  550,19731020,  250,    0
  550,19731021,  125,    0
  550,19731022,    7,    0
  550,19731023,   36,    0
  550,19731024,   19,    0
  550,19731025,    1,    0
  550,19731026,    0,    0
  550,19731027,    0,    0
  550,19731028,    0,    0
  550,19731029,    0,    0
  550,19731030,    0,    0
  550,19731031,    0,    0
  550,19731101,    0,    0
  550,19731102,    0,    0
  550,19731103,    0,    0
  550,19731104,    0,    0
  550,19731105,   27,    0
  550,19731106,  163,    0
  550,19731107,   59,    0
  550,19731108,    1,    0
  550,19731109,    0,    0
  550,19731110,   15,    0
  550,19731111,   49,    0
  550,19731112,    6,    0
  550,19731113,   52,    0
  550,19731114,   34,    0
  550,19731115,   43,    0
  550,19731116,    9,    0
  550,19731117,    4,    0
  550,19731118,    0,    0
  550,19731119,    0,    0
  550,19731120,    5,    0
  550,19731121,    0,    0
  550,19731122,    0,    0
  550,19731123,    9,    0
  550,19731124,    3,    0
  550,19731125,   29,    0
  550,19731126,   18,    0
  550,19731127,  102,    4
  550,19731128,   49,    4
  550,19731129,   36,    8
  550,19731130,   28,    8
  550,19731201,   22,   15
  550,19731202,    5,   15
  550,19731203,    5,   15
  550,19731204,   23,  997
  550,19731205,   10,    0
  550,19731206,   11,    0
  550,19731207,   45,    0
  550,19731208,  164,    0
  550,19731209,    6,    0
  550,19731210,    0,    0
  550,19731211,    0,    0
  550,19731212,   58,    0
  550,19731213,   52,    0
  550,19731214,   44,    0
  550,19731215,   49,    0
  550,19731216,   16,    0
  550,19731217,   85,    0
  550,19731218,    0,    0
  550,19731219,    3,    0
  550,19731220,    0,    0
  550,19731221,    0,    0
  550,19731222,    1,    0
  550,19731223,    4,    0
  550,19731224,   26,    0
  550,19731225,    0,    0
  550,19731226,    0,    0
  550,19731227,   12,    0
  550,19731228,   19,    0
  550,19731229,    1,    0
  550,19731230,    0,    0
  550,19731231,    3,    0
  550,19740101,    0,    0
  550,19740102,    2,    0
  550,19740103,    0,    0
  550,19740104,    6,    0
  550,19740105,    6,    0
  550,19740106,   12,    0
  550,19740107,    7,    0
  550,19740108,   99,    0
  550,19740109,   16,    0
  550,19740110,   41,    0
  550,19740111,   36,    0
  550,19740112,   24,    0
  550,19740113,    0,    0
  550,19740114,   38,    0
  550,19740115,    7,    0
  550,19740116,   26,    0
  550,19740117,  108,    0
  550,19740118,   36,    0
  550,19740119,    6,    0
  550,19740120,    0,    0
  550,19740121,    0,    0
  550,19740122,    0,    0
  550,19740123,    0,    0
  550,19740124,   37,    0
  550,19740125,    5,    0
  550,19740126,    0,    0
  550,19740127,   16,    0
  550,19740128,    8,    0
  550,19740129,   54,    0
  550,19740130,   11,    0
  550,19740131,    6,    0
  550,19740201,    1,    0
  550,19740202,    0,    0
  550,19740203,    0,    0
  550,19740204,    0,    0
  550,19740205,    9,    0
  550,19740206,   28,    0
  550,19740207,   14,    0
  550,19740208,    4,    0
  550,19740209,   77,    0
  550,19740210,   69,    0
  550,19740211,   28,    0
  550,19740212,   15,    0
  550,19740213,    7,    0
  550,19740214,    0,    0
  550,19740215,    1,    0
  550,19740216,    4,    0
  550,19740217,    0,    0
  550,19740218,    0,    0
  550,19740219,    0,    0
  550,19740220,    0,    0
  550,19740221,    0,    0
  550,19740222,    6,    0
  550,19740223,   37,    0
  550,19740224,    1,    0
  550,19740225,    1,    0
  550,19740226,    0,    0
  550,19740227,    0,    0
  550,19740228,    0,    0
  550,19740301,    0,    0
  550,19740302,   35,    0
  550,19740303,   91,    0
  550,19740304,    0,    0
  550,19740305,    4,    0
  550,19740306,   42,    0
  550,19740307,    1,    0
  550,19740308,    0,    0
  550,19740309,    0,    0
  550,19740310,    0,    0
  550,19740311,    0,    0
  550,19740312,   41,    0
  550,19740313,   16,    0
  550,19740314,   24,    0
  550,19740315,   36,    0
  550,19740316,   87,    0
  550,19740317,   15,    0
  550,19740318,   79,    0
  550,19740319,   66,    0
  550,19740320,    0,    0
  550,19740321,   63,    0
  550,19740322,    0,    0
  550,19740323,    0,    0
  550,19740324,    0,    0
  550,19740325,   25,    0
  550,19740326,    0,    0
  550,19740327,    0,    0
  550,19740328,    0,    0
  550,19740329,    0,    0
  550,19740330,    0,    0
  550,19740331,    0,    0
  550,19740401,    0,    0
  550,19740402,    0,    0
  550,19740403,    0,    0
  550,19740404,    0,    0
  550,19740405,    0,    0
  550,19740406,    0,    0
  550,19740407,    0,    0
  550,19740408,    0,    0
  550,19740409,    0,    0
  550,19740410,    0,    0
  550,19740411,    0,    0
  550,19740412,    4,    0
  550,19740413,    0,    0
  550,19740414,    0,    0
  550,19740415,    0,    0
  550,19740416,    0,    0
  550,19740417,    0,    0
  550,19740418,    0,    0
  550,19740419,    1,    0
  550,19740420,    0,    0
  550,19740421,    0,    0
  550,19740422,    0,    0
  550,19740423,    0,    0
  550,19740424,   16,    0
  550,19740425,    0,    0
  550,19740426,    3,    0
  550,19740427,    0,    0
  550,19740428,    9,    0
  550,19740429,    0,    0
  550,19740430,   63,    0
  550,19740501,    4,    0
  550,19740502,    0,    0
  550,19740503,    0,    0
  550,19740504,    0,    0
  550,19740505,    0,    0
  550,19740506,    0,    0
  550,19740507,   16,    0
  550,19740508,    0,    0
  550,19740509,    0,    0
  550,19740510,    0,    0
  550,19740511,   42,    0
  550,19740512,    0,    0
  550,19740513,    0,    0
  550,19740514,  169,    0
  550,19740515,    0,    0
  550,19740516,    0,    0
  550,19740517,    0,    0
  550,19740518,    0,    0
  550,19740519,    0,    0
  550,19740520,    0,    0
  550,19740521,    0,    0
  550,19740522,   84,    0
  550,19740523,    6,    0
  550,19740524,  123,    0
  550,19740525,   28,    0
  550,19740526,    0,    0
  550,19740527,    0,    0
  550,19740528,    0,    0
  550,19740529,   13,    0
  550,19740530,    0,    0
  550,19740531,   59,    0
  550,19740601,    4,    0
  550,19740602,    0,    0
  550,19740603,   46,    0
  550,19740604,   31,    0
  550,19740605,    0,    0
  550,19740606,    0,    0
  550,19740607,   25,    0
  550,19740608,    0,    0
  550,19740609,  279,    0
  550,19740610,   84,    0
  550,19740611,   15,    0
  550,19740612,   13,    0
  550,19740613,    0,    0
  550,19740614,    0,    0
  550,19740615,    0,    0
  550,19740616,    0,    0
  550,19740617,    0,    0
  550,19740618,  273,    0
  550,19740619,    0,    0
  550,19740620,    0,    0
  550,19740621,    0,    0
  550,19740622,    0,    0
  550,19740623,    0,    0
  550,19740624,    0,    0
  550,19740625,    0,    0
  550,19740626,    0,    0
  550,19740627,   47,    0
  550,19740628,   25,    0
  550,19740629,    0,    0
  550,19740630,   25,    0
  550,19740701,   12,    0
  550,19740702,   16,    0
  550,19740703,   91,    0
  550,19740704,    5,    0
  550,19740705,  249,    0
  550,19740706,   26,    0
  550,19740707,    6,    0
  550,19740708,    0,    0
  550,19740709,    0,    0
  550,19740710,    0,    0
  550,19740711,    8,    0
  550,19740712,    0,    0
  550,19740713,   31,    0
  550,19740714,  122,    0
  550,19740715,    3,    0
  550,19740716,   16,    0
  550,19740717,   38,    0
  550,19740718,   11,    0
  550,19740719,    0,    0
  550,19740720,   17,    0
  550,19740721,    0,    0
  550,19740722,    0,    0
  550,19740723,  102,    0
  550,19740724,   12,    0
  550,19740725,   11,    0
  550,19740726,    6,    0
  550,19740727,   44,    0
  550,19740728,    0,    0
  550,19740729,    0,    0
  550,19740730,    0,    0
  550,19740731,    2,    0
  550,19740801,    0,    0
  550,19740802,    6,    0
  550,19740803,    0,    0
  550,19740804,   12,    0
  550,19740805,  303,    0
  550,19740806,    6,    0
  550,19740807,    0,    0
  550,19740808,    0,    0
  550,19740809,   49,    0
  550,19740810,   19,    0
  550,19740811,  113,    0
  550,19740812,  120,    0
  550,19740813,  116,    0
  550,19740814,    3,    0
  550,19740815,    0,    0
  550,19740816,    0,    0
  550,19740817,    0,    0
  550,19740818,    0,    0
  550,19740819,    4,    0
  550,19740820,    0,    0
  550,19740821,    0,    0
  550,19740822,    0,    0
  550,19740823,    0,    0
  550,19740824,    0,    0
  550,19740825,    0,    0
  550,19740826,    0,    0
  550,19740827,   24,    0
  550,19740828,    3,    0
  550,19740829,    0,    0
  550,19740830,    0,    0
  550,19740831,    0,    0
  550,19740901,   16,    0
  550,19740902,   33,    0
  550,19740903,  112,    0
  550,19740904,   12,    0
  550,19740905,  156,    0
  550,19740906,  177,    0
  550,19740907,   17,    0
  550,19740908,    8,    0
  550,19740909,   12,    0
  550,19740910,   81,    0
  550,19740911,    0,    0
  550,19740912,    0,    0
  550,19740913,   19,    0
  550,19740914,    7,    0
  550,19740915,    0,    0
  550,19740916,  182,    0
  550,19740917,    0,    0
  550,19740918,    0,    0
  550,19740919,    0,    0
  550,19740920,    0,    0
  550,19740921,    0,    0
  550,19740922,   41,    0
  550,19740923,   57,    0
  550,19740924,   51,    0
  550,19740925,   25,    0
  550,19740926,   86,    0
  550,19740927,  112,    0
  550,19740928,  105,    0
  550,19740929,    1,    0
  550,19740930,   93,    0
  550,19741001,   29,    0
  550,19741002,    8,    0
  550,19741003,   31,    0
  550,19741004,  275,    0
  550,19741005,   64,    0
  550,19741006,   39,    0
  550,19741007,   43,    0
  550,19741008,   12,    0
  550,19741009,   11,    0
  550,19741010,    7,    0
  550,19741011,    1,    0
  550,19741012,    7,    0
  550,19741013,   36,    0
  550,19741014,    0,    0
  550,19741015,    1,    0
  550,19741016,    0,    0
  550,19741017,    0,    0
  550,19741018,    0,    0
  550,19741019,  152,    0
  550,19741020,    1,    0
  550,19741021,    2,    0
  550,19741022,   73,    0
  550,19741023,  250,    0
  550,19741024,    2,    0
  550,19741025,    1,    0
  550,19741026,   32,    0
  550,19741027,   34,    0
  550,19741028,  137,    0
  550,19741029,  157,    0
  550,19741030,   11,    0
  550,19741031,   12,    0
  550,19741101,    0,    0
  550,19741102,    2,    0
  550,19741103,    7,    0
  550,19741104,   78,    0
  550,19741105,    2,    0
  550,19741106,    0,    0
  550,19741107,    0,    0
  550,19741108,    0,    0
  550,19741109,   35,    0
  550,19741110,   28,    0
  550,19741111,    0,    0
  550,19741112,   51,    0
  550,19741113,   60,    0
  550,19741114,    5,    0
  550,19741115,  138,    0
  550,19741116,  124,    0
  550,19741117,   40,    0
  550,19741118,    0,    0
  550,19741119,   35,    0
  550,19741120,   23,    0
  550,19741121,   23,    0
  550,19741122,   23,    0
  550,19741123,  125,    0
  550,19741124,   31,    0
  550,19741125,   40,    0
  550,19741126,   45,    0
  550,19741127,    5,    0
  550,19741128,   64,    0
  550,19741129,  140,    0
  550,19741130,   55,    0
  550,19741201,   33,    0
  550,19741202,    0,    0
  550,19741203,   41,    0
  550,19741204,   10,    0
  550,19741205,   43,    0
  550,19741206,   75,    0
  550,19741207,   28,    0
  550,19741208,   10,    0
  550,19741209,    6,    0
  550,19741210,   11,    0
  550,19741211,  152,    0
  550,19741212,  135,    0
  550,19741213,   68,    0
  550,19741214,   14,    0
  550,19741215,   21,    0
  550,19741216,    0,    0
  550,19741217,  115,    0
  550,19741218,    0,    0
  550,19741219,   67,    0
  550,19741220,    8,    0
  550,19741221,    0,    0
  550,19741222,    0,    0
  550,19741223,    1,    0
  550,19741224,    4,    0
  550,19741225,   68,    0
  550,19741226,  254,    0
  550,19741227,   63,    0
  550,19741228,   22,    0
  550,19741229,    0,    0
  550,19741230,   14,    0
  550,19741231,   13,    0
  550,19750101,   16,    0
  550,19750102,   10,    0
  550,19750103,    0,    0
  550,19750104,    2,    0
  550,19750105,   16,    0
  550,19750106,    5,    0
  550,19750107,  128,    0
  550,19750108,   57,    0
  550,19750109,    0,    0
  550,19750110,    0,    0
  550,19750111,    0,    0
  550,19750112,    0,    0
  550,19750113,    4,    0
  550,19750114,    0,    0
  550,19750115,   20,    0
  550,19750116,    3,    0
  550,19750117,   33,    0
  550,19750118,  118,    0
  550,19750119,   12,    0
  550,19750120,    0,    0
  550,19750121,   32,    0
  550,19750122,   28,    0
  550,19750123,  112,    0
  550,19750124,   20,    0
  550,19750125,    0,    0
  550,19750126,   48,    0
  550,19750127,   30,    0
  550,19750128,   65,    0
  550,19750129,   62,    0
  550,19750130,    2,    0
  550,19750131,    5,    0
  550,19750201,   52,    0
  550,19750202,    0,    0
  550,19750203,    0,    0
  550,19750204,    0,    0
  550,19750205,    0,    0
  550,19750206,    0,    0
  550,19750207,    0,    0
  550,19750208,    0,    0
  550,19750209,    0,    0
  550,19750210,    0,    0
  550,19750211,    4,    0
  550,19750212,    2,    0
  550,19750213,   30,    0
  550,19750214,   63,    0
  550,19750215,    0,    0
  550,19750216,    0,    0
  550,19750217,    0,    0
  550,19750218,   32,    0
  550,19750219,   47,    0
  550,19750220,    0,    0
  550,19750221,    0,    0
  550,19750222,    0,    0
  550,19750223,    0,    0
  550,19750224,    0,    0
  550,19750225,    0,    0
  550,19750226,    0,    0
  550,19750227,    0,    0
  550,19750228,    0,    0
  550,19750301,    0,    0
  550,19750302,    0,    0
  550,19750303,   35,    0
  550,19750304,    0,    0
  550,19750305,    1,    0
  550,19750306,   15,    0
  550,19750307,   21,    0
  550,19750308,   38,    0
  550,19750309,    3,    0
  550,19750310,   43,    0
  550,19750311,   16,    0
  550,19750312,    2,    0
  550,19750313,   17,    0
  550,19750314,    0,    0
  550,19750315,   63,    0
  550,19750316,   34,    0
  550,19750317,    2,    0
  550,19750318,   27,    2
  550,19750319,    1,    0
  550,19750320,   15,    0
  550,19750321,   12,    0
  550,19750322,    0,    0
  550,19750323,   56,    0
  550,19750324,   32,    0
  550,19750325,   16,    0
  550,19750326,   95,    0
  550,19750327,   18,    0
  550,19750328,  124,  997
  550,19750329,    5,    0
  550,19750330,   33,    0
  550,19750331,    0,    0
  550,19750401,    3,    0
  550,19750402,   28,    0
  550,19750403,   11,    0
  550,19750404,    9,    0
  550,19750405,   75,    0
  550,19750406,    5,    0
  550,19750407,    1,    0
  550,19750408,   74,    0
  550,19750409,   59,    0
  550,19750410,    1,    0
  550,19750411,    0,    0
  550,19750412,    0,    0
  550,19750413,   12,    0
  550,19750414,   21,    0
  550,19750415,   65,    0
  550,19750416,   36,    0
  550,19750417,    6,    0
  550,19750418,   54,    0
  550,19750419,    6,    0
  550,19750420,   40,    0
  550,19750421,    0,    0
  550,19750422,    0,    0
  550,19750423,    0,    0
  550,19750424,    0,    0
  550,19750425,    0,    0
  550,19750426,    2,    0
  550,19750427,    0,    0
  550,19750428,   15,    0
  550,19750429,    0,    0
  550,19750430,   94,    0
  550,19750501,    0,    0
  550,19750502,    0,    0
  550,19750503,   87,    0
  550,19750504,    4,    0
  550,19750505,   31,    0
  550,19750506,    0,    0
  550,19750507,   27,    0
  550,19750508,  144,    0
  550,19750509,    1,    0
  550,19750510,    0,    0
  550,19750511,   35,    0
  550,19750512,    0,    0
  550,19750513,    0,    0
