# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 350:         4.936       51.566      14.90  GILZE-RIJEN
# 
# YYYYMMDD = Date (YYYY=year MM=month DD=day); 
# RH       = Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm); 
# EV24     = Potential evapotranspiration (Makkink) (in 0.1 mm); 
# 
# STN,YYYYMMDD,   RH, EV24
# 
  350,19830321,   49,     
  350,19830322,   61,     
  350,19830323,  119,     
  350,19830324,    1,     
  350,19830325,  124,     
  350,19830326,   20,     
  350,19830327,   37,     
  350,19830328,    8,     
  350,19830329,   52,     
  350,19830330,   83,     
  350,19830331,   44,     
  350,19830401,   15,     
  350,19830402,    0,     
  350,19830403,   16,     
  350,19830404,   10,     
  350,19830405,  133,     
  350,19830406,   11,     
  350,19830407,   14,     
  350,19830408,   16,     
  350,19830409,    0,     
  350,19830410,    6,     
  350,19830411,   18,     
  350,19830412,   51,     
  350,19830413,   -1,     
  350,19830414,    8,     
  350,19830415,    0,     
  350,19830416,    0,     
  350,19830417,    9,     
  350,19830418,   -1,     
  350,19830419,    3,     
  350,19830420,    0,     
  350,19830421,  104,     
  350,19830422,   -1,     
  350,19830423,   64,     
  350,19830424,   -1,     
  350,19830425,    1,     
  350,19830426,    7,     
  350,19830427,  642,     
  350,19830428,    3,     
  350,19830429,   39,     
  350,19830430,    8,     
  350,19830501,  116,     
  350,19830502,   47,     
  350,19830503,   64,     
  350,19830504,   -1,     
  350,19830505,    0,     
  350,19830506,   32,     
  350,19830507,    0,     
  350,19830508,  130,     
  350,19830509,   26,     
  350,19830510,   13,     
  350,19830511,   32,     
  350,19830512,   53,     
  350,19830513,   22,     
  350,19830514,    0,     
  350,19830515,    2,     
  350,19830516,   75,     
  350,19830517,    1,     
  350,19830518,   43,     
  350,19830519,    7,     
  350,19830520,   46,     
  350,19830521,   87,     
  350,19830522,    0,     
  350,19830523,    0,     
  350,19830524,   40,     
  350,19830525,   60,     
  350,19830526,    4,     
  350,19830527,    4,     
  350,19830528,   82,     
  350,19830529,   13,     
  350,19830530,    0,     
  350,19830531,   18,     
  350,19830601,   75,     
  350,19830602,   46,     
  350,19830603,    0,     
  350,19830604,    3,     
  350,19830605,   -1,     
  350,19830606,    0,     
  350,19830607,    0,     
  350,19830608,  124,     
  350,19830609,    1,     
  350,19830610,   -1,     
  350,19830611,    0,     
  350,19830612,   -1,     
  350,19830613,    0,     
  350,19830614,    4,     
  350,19830615,   -1,     
  350,19830616,    0,     
  350,19830617,   -1,     
  350,19830618,   -1,     
  350,19830619,    0,     
  350,19830620,    0,     
  350,19830621,    0,     
  350,19830622,    2,     
  350,19830623,   33,     
  350,19830624,   36,     
  350,19830625,   -1,     
  350,19830626,   -1,     
  350,19830627,   -1,     
  350,19830628,    0,     
  350,19830629,   92,     
  350,19830630,  166,     
  350,19830701,    0,     
  350,19830702,   -1,     
  350,19830703,    0,     
  350,19830704,    0,     
  350,19830705,    0,     
  350,19830706,   10,     
  350,19830707,   12,     
  350,19830708,    0,     
  350,19830709,    0,     
  350,19830710,    0,     
  350,19830711,    0,     
  350,19830712,    0,     
  350,19830713,    0,     
  350,19830714,    0,     
  350,19830715,    0,     
  350,19830716,    0,     
  350,19830717,    0,     
  350,19830718,    0,     
  350,19830719,   -1,     
  350,19830720,    0,     
  350,19830721,    0,     
  350,19830722,    0,     
  350,19830723,   -1,     
  350,19830724,  117,     
  350,19830725,    0,     
  350,19830726,    3,     
  350,19830727,   26,     
  350,19830728,   -1,     
  350,19830729,    0,     
  350,19830730,    0,     
  350,19830731,    0,     
  350,19830801,   73,     
  350,19830802,    5,     
  350,19830803,   -1,     
  350,19830804,    0,     
  350,19830805,    5,     
  350,19830806,    6,     
  350,19830807,   -1,     
  350,19830808,    0,     
  350,19830809,    0,     
  350,19830810,    0,     
  350,19830811,    0,     
  350,19830812,    0,     
  350,19830813,   -1,     
  350,19830814,    0,     
  350,19830815,    0,     
  350,19830816,    0,     
  350,19830817,   16,     
  350,19830818,    0,     
  350,19830819,    0,     
  350,19830820,   -1,     
  350,19830821,   55,     
  350,19830822,   35,     
  350,19830823,    0,     
  350,19830824,    0,     
  350,19830825,    0,     
  350,19830826,    0,     
  350,19830827,    0,     
  350,19830828,    0,     
  350,19830829,    0,     
  350,19830830,    0,     
  350,19830831,    0,     
  350,19830901,  245,     
  350,19830902,   -1,     
  350,19830903,  157,     
  350,19830904,   54,     
  350,19830905,    0,     
  350,19830906,    1,     
  350,19830907,   -1,     
  350,19830908,   10,     
  350,19830909,    3,     
  350,19830910,   41,     
  350,19830911,  149,     
  350,19830912,  444,     
  350,19830913,   22,     
  350,19830914,   61,     
  350,19830915,   15,     
  350,19830916,   47,     
  350,19830917,   12,     
  350,19830918,   52,     
  350,19830919,   -1,     
  350,19830920,    0,     
  350,19830921,   22,     
  350,19830922,    3,     
  350,19830923,    0,     
  350,19830924,   12,     
  350,19830925,    0,     
  350,19830926,    0,     
  350,19830927,    0,     
  350,19830928,    0,     
  350,19830929,    0,     
  350,19830930,    0,     
  350,19831001,   -1,     
  350,19831002,    8,     
  350,19831003,   -1,     
  350,19831004,    0,     
  350,19831005,    0,     
  350,19831006,    0,     
  350,19831007,   23,     
  350,19831008,   52,     
  350,19831009,   27,     
  350,19831010,   17,     
  350,19831011,   50,     
  350,19831012,   -1,     
  350,19831013,   -1,     
  350,19831014,    0,     
  350,19831015,   22,     
  350,19831016,   59,     
  350,19831017,   47,     
  350,19831018,    7,     
  350,19831019,   23,     
  350,19831020,    0,     
  350,19831021,    0,     
  350,19831022,    0,     
  350,19831023,    0,     
  350,19831024,    0,     
  350,19831025,    8,     
  350,19831026,    0,     
  350,19831027,    0,     
  350,19831028,   21,     
  350,19831029,    0,     
  350,19831030,    0,     
  350,19831031,    0,     
  350,19831101,   -1,     
  350,19831102,    6,     
  350,19831103,    0,     
  350,19831104,    0,     
  350,19831105,    3,     
  350,19831106,   -1,     
  350,19831107,   -1,     
  350,19831108,    0,     
  350,19831109,    0,     
  350,19831110,    0,     
  350,19831111,    0,     
  350,19831112,    0,     
  350,19831113,    0,     
  350,19831114,    0,     
  350,19831115,   16,     
  350,19831116,   13,     
  350,19831117,    0,     
  350,19831118,    0,     
  350,19831119,   -1,     
  350,19831120,    2,     
  350,19831121,    6,     
  350,19831122,    0,     
  350,19831123,    0,     
  350,19831124,   23,     
  350,19831125,   75,     
  350,19831126,  203,     
  350,19831127,  265,     
  350,19831128,   84,     
  350,19831129,   15,     
  350,19831130,    3,     
  350,19831201,    0,     
  350,19831202,    0,     
  350,19831203,    0,     
  350,19831204,    0,     
  350,19831205,   17,     
  350,19831206,    9,     
  350,19831207,    0,     
  350,19831208,  106,     
  350,19831209,  110,     
  350,19831210,   25,     
  350,19831211,    2,     
  350,19831212,    0,     
  350,19831213,    0,     
  350,19831214,    0,     
  350,19831215,    0,     
  350,19831216,    1,     
  350,19831217,   -1,     
  350,19831218,   12,     
  350,19831219,   14,     
  350,19831220,    7,     
  350,19831221,    0,     
  350,19831222,   61,     
  350,19831223,   -1,     
  350,19831224,   70,     
  350,19831225,   31,     
  350,19831226,    3,     
  350,19831227,   22,     
  350,19831228,   -1,     
  350,19831229,    0,     
  350,19831230,    0,     
  350,19831231,    0,     
  350,19840101,   38,     
  350,19840102,  195,     
  350,19840103,   81,     
  350,19840104,   58,     
  350,19840105,   50,     
  350,19840106,   -1,     
  350,19840107,   71,     
  350,19840108,   53,     
  350,19840109,    4,     
  350,19840110,   -1,     
  350,19840111,   20,     
  350,19840112,   39,     
  350,19840113,   66,     
  350,19840114,   89,     
  350,19840115,   11,     
  350,19840116,   98,     
  350,19840117,   13,     
  350,19840118,    8,     
  350,19840119,    0,     
  350,19840120,   -1,     
  350,19840121,    0,     
  350,19840122,   31,     
  350,19840123,  105,     
  350,19840124,   99,     
  350,19840125,    1,     
  350,19840126,    1,     
  350,19840127,   -1,     
  350,19840128,   69,     
  350,19840129,   38,     
  350,19840130,   10,     
  350,19840131,   27,     
  350,19840201,   19,     
  350,19840202,   34,     
  350,19840203,   35,     
  350,19840204,   12,     
  350,19840205,   69,     
  350,19840206,  225,     
  350,19840207,   35,     
  350,19840208,  118,     
  350,19840209,    3,     
  350,19840210,   -1,     
  350,19840211,   -1,     
  350,19840212,    0,     
  350,19840213,    0,     
  350,19840214,    0,     
  350,19840215,   -1,     
  350,19840216,    0,     
  350,19840217,    0,     
  350,19840218,    0,     
  350,19840219,    0,     
  350,19840220,    0,     
  350,19840221,   26,     
  350,19840222,   -1,     
  350,19840223,   -1,     
  350,19840224,   -1,     
  350,19840225,   -1,     
  350,19840226,    1,     
  350,19840227,    2,     
  350,19840228,   -1,     
  350,19840229,    0,     
  350,19840301,   10,     
  350,19840302,  110,     
  350,19840303,   36,     
  350,19840304,    0,     
  350,19840305,   -1,     
  350,19840306,   -1,     
  350,19840307,   -1,     
  350,19840308,    0,     
  350,19840309,    0,     
  350,19840310,   76,     
  350,19840311,    4,     
  350,19840312,    0,     
  350,19840313,    0,     
  350,19840314,    0,     
  350,19840315,    0,     
  350,19840316,    0,     
  350,19840317,    0,     
  350,19840318,    0,     
  350,19840319,    0,     
  350,19840320,    0,     
  350,19840321,    0,     
  350,19840322,    0,     
  350,19840323,    0,     
  350,19840324,   30,     
  350,19840325,   10,     
  350,19840326,   62,     
  350,19840327,   67,     
  350,19840328,   60,     
  350,19840329,   14,     
  350,19840330,    5,     
  350,19840331,    1,     
  350,19840401,    0,     
  350,19840402,   -1,     
  350,19840403,   -1,     
  350,19840404,   -1,     
  350,19840405,   94,     
  350,19840406,    8,     
  350,19840407,   -1,     
  350,19840408,   -1,     
  350,19840409,   29,     
  350,19840410,   -1,     
  350,19840411,   22,     
  350,19840412,   20,     
  350,19840413,    0,     
  350,19840414,    0,     
  350,19840415,    4,     
  350,19840416,    0,     
  350,19840417,    0,     
  350,19840418,    0,     
  350,19840419,    0,     
  350,19840420,    0,     
  350,19840421,    0,     
  350,19840422,    0,     
  350,19840423,    0,     
  350,19840424,    0,     
  350,19840425,    0,     
  350,19840426,    0,     
  350,19840427,    0,     
  350,19840428,    0,     
  350,19840429,    0,     
  350,19840430,   -1,     
  350,19840501,    3,     
  350,19840502,    4,     
  350,19840503,   12,     
  350,19840504,   13,     
  350,19840505,    0,     
  350,19840506,  135,     
  350,19840507,   -1,     
  350,19840508,   -1,     
  350,19840509,   15,     
  350,19840510,   -1,     
  350,19840511,   -1,     
  350,19840512,   -1,     
  350,19840513,   -1,     
  350,19840514,   -1,     
  350,19840515,   39,     
  350,19840516,   -1,     
  350,19840517,   -1,     
  350,19840518,    1,     
  350,19840519,   84,     
  350,19840520,  107,     
  350,19840521,  248,     
  350,19840522,   37,     
  350,19840523,   56,     
  350,19840524,   24,     
  350,19840525,   -1,     
  350,19840526,   48,     
  350,19840527,    6,     
  350,19840528,   78,     
  350,19840529,  160,     
  350,19840530,   13,     
  350,19840531,    0,     
  350,19840601,   17,     
  350,19840602,    0,     
  350,19840603,  118,     
  350,19840604,  103,     
  350,19840605,    0,     
  350,19840606,    0,     
  350,19840607,   43,     
  350,19840608,    2,     
  350,19840609,    0,     
  350,19840610,    0,     
  350,19840611,    0,     
  350,19840612,    0,     
  350,19840613,    0,     
  350,19840614,   53,     
  350,19840615,    0,     
  350,19840616,    0,     
  350,19840617,    0,     
  350,19840618,    0,     
  350,19840619,    0,     
  350,19840620,    0,     
  350,19840621,    0,     
  350,19840622,   41,     
  350,19840623,   90,     
  350,19840624,   77,     
  350,19840625,   26,     
  350,19840626,    0,     
  350,19840627,    4,     
  350,19840628,   -1,     
  350,19840629,   34,     
  350,19840630,    4,     
  350,19840701,    0,     
  350,19840702,   22,     
  350,19840703,   18,     
  350,19840704,    5,     
  350,19840705,    0,     
  350,19840706,    0,     
  350,19840707,    0,     
  350,19840708,    0,     
  350,19840709,   84,     
  350,19840710,   38,     
  350,19840711,  110,     
  350,19840712,    0,     
  350,19840713,   23,     
  350,19840714,  102,     
  350,19840715,  119,     
  350,19840716,   11,     
  350,19840717,    4,     
  350,19840718,   -1,     
  350,19840719,    6,     
  350,19840720,   -1,     
  350,19840721,   -1,     
  350,19840722,    0,     
  350,19840723,    0,     
  350,19840724,    0,     
  350,19840725,    0,     
  350,19840726,    1,     
  350,19840727,    3,     
  350,19840728,    8,     
  350,19840729,    0,     
  350,19840730,    0,     
  350,19840731,   -1,     
  350,19840801,   -1,     
  350,19840802,   30,     
  350,19840803,    7,     
  350,19840804,    0,     
  350,19840805,   59,     
  350,19840806,    5,     
  350,19840807,   12,     
  350,19840808,    0,     
  350,19840809,    0,     
  350,19840810,    0,     
  350,19840811,    3,     
  350,19840812,   43,     
  350,19840813,    0,     
  350,19840814,    0,     
  350,19840815,    0,     
  350,19840816,    0,     
  350,19840817,    0,     
  350,19840818,    0,     
  350,19840819,    0,     
  350,19840820,    0,     
  350,19840821,    0,     
  350,19840822,    0,     
  350,19840823,   30,     
  350,19840824,    0,     
  350,19840825,   -1,     
  350,19840826,    0,     
  350,19840827,    0,     
  350,19840828,    0,     
  350,19840829,   -1,     
  350,19840830,   -1,     
  350,19840831,    0,     
  350,19840901,    0,     
  350,19840902,    0,     
  350,19840903,   -1,     
  350,19840904,   27,     
  350,19840905,   -1,     
  350,19840906,   -1,     
  350,19840907,  325,     
  350,19840908,  147,     
  350,19840909,  278,     
  350,19840910,  157,     
  350,19840911,   55,     
  350,19840912,   -1,     
  350,19840913,    0,     
  350,19840914,  168,     
  350,19840915,   51,     
  350,19840916,   -1,     
  350,19840917,   35,     
  350,19840918,    9,     
  350,19840919,    1,     
  350,19840920,   72,     
  350,19840921,   40,     
  350,19840922,    8,     
  350,19840923,    7,     
  350,19840924,    5,     
  350,19840925,  158,     
  350,19840926,   74,     
  350,19840927,    0,     
  350,19840928,    0,     
  350,19840929,   60,     
  350,19840930,  114,     
  350,19841001,  127,     
  350,19841002,   57,     
  350,19841003,    0,     
  350,19841004,    0,     
  350,19841005,  120,     
  350,19841006,   30,     
  350,19841007,   18,     
  350,19841008,   24,     
  350,19841009,   76,     
  350,19841010,   35,     
  350,19841011,    9,     
  350,19841012,    0,     
  350,19841013,    0,     
  350,19841014,    0,     
  350,19841015,   -1,     
  350,19841016,    0,     
  350,19841017,    0,     
  350,19841018,   46,     
  350,19841019,  143,     
  350,19841020,   14,     
  350,19841021,    0,     
  350,19841022,  192,     
  350,19841023,   66,     
  350,19841024,   67,     
  350,19841025,  134,     
  350,19841026,    4,     
  350,19841027,    0,     
  350,19841028,    0,     
  350,19841029,   42,     
  350,19841030,    0,     
  350,19841031,    0,     
  350,19841101,    0,     
  350,19841102,    0,     
  350,19841103,    1,     
  350,19841104,    0,     
  350,19841105,    8,     
  350,19841106,    8,     
  350,19841107,   31,     
  350,19841108,   -1,     
  350,19841109,    0,     
  350,19841110,   -1,     
  350,19841111,    0,     
  350,19841112,    0,     
  350,19841113,    0,     
  350,19841114,    0,     
  350,19841115,   49,     
  350,19841116,   15,     
  350,19841117,   43,     
  350,19841118,    9,     
  350,19841119,   -1,     
  350,19841120,   23,     
  350,19841121,   53,     
  350,19841122,  144,     
  350,19841123,  106,     
  350,19841124,   44,     
  350,19841125,    5,     
  350,19841126,    0,     
  350,19841127,    0,     
  350,19841128,    6,     
  350,19841129,   -1,     
  350,19841130,    0,     
  350,19841201,    0,     
  350,19841202,    0,     
  350,19841203,    0,     
  350,19841204,    0,     
  350,19841205,   -1,     
  350,19841206,   14,     
  350,19841207,    0,     
  350,19841208,   -1,     
  350,19841209,   16,     
  350,19841210,    0,     
  350,19841211,    0,     
  350,19841212,    0,     
  350,19841213,    0,     
  350,19841214,    7,     
  350,19841215,    0,     
  350,19841216,    8,     
  350,19841217,   76,     
  350,19841218,   18,     
  350,19841219,   32,     
  350,19841220,   60,     
  350,19841221,   18,     
  350,19841222,   -1,     
  350,19841223,    8,     
  350,19841224,   37,     
  350,19841225,    1,     
  350,19841226,   14,     
  350,19841227,    0,     
  350,19841228,    0,     
  350,19841229,    0,     
  350,19841230,    0,     
  350,19841231,   22,     
  350,19850101,   74,     
  350,19850102,   -1,     
  350,19850103,   26,     
  350,19850104,   -1,     
  350,19850105,    0,     
  350,19850106,   17,     
  350,19850107,   -1,     
  350,19850108,   -1,     
  350,19850109,   43,     
  350,19850110,    5,     
  350,19850111,   -1,     
  350,19850112,   25,     
  350,19850113,   -1,     
  350,19850114,   -1,     
  350,19850115,    1,     
  350,19850116,    0,     
  350,19850117,   18,     
  350,19850118,   -1,     
  350,19850119,    0,     
  350,19850120,   -1,     
  350,19850121,   24,     
  350,19850122,   31,     
  350,19850123,   -1,     
  350,19850124,   49,     
  350,19850125,   88,     
  350,19850126,  108,     
  350,19850127,   -1,     
  350,19850128,   -1,     
  350,19850129,   14,     
  350,19850130,   27,     
  350,19850131,    2,     
  350,19850201,   26,     
  350,19850202,   -1,     
  350,19850203,    0,     
  350,19850204,    0,     
  350,19850205,    0,     
  350,19850206,    0,     
  350,19850207,    0,     
  350,19850208,   76,     
  350,19850209,   55,     
  350,19850210,    0,     
  350,19850211,    0,     
  350,19850212,    0,     
  350,19850213,    0,     
  350,19850214,   -1,     
  350,19850215,    0,     
  350,19850216,    0,     
  350,19850217,    0,     
  350,19850218,    0,     
  350,19850219,    0,     
  350,19850220,    0,     
  350,19850221,    1,     
  350,19850222,   -1,     
  350,19850223,   -1,     
  350,19850224,    0,     
  350,19850225,    0,     
  350,19850226,    0,     
  350,19850227,    0,     
  350,19850228,   -1,     
  350,19850301,   27,     
  350,19850302,    0,     
  350,19850303,   11,     
  350,19850304,   60,     
  350,19850305,    0,     
  350,19850306,    0,     
  350,19850307,    0,     
  350,19850308,    0,     
  350,19850309,    0,     
  350,19850310,   21,     
  350,19850311,   -1,     
  350,19850312,    0,     
  350,19850313,   -1,     
  350,19850314,    6,     
  350,19850315,    1,     
  350,19850316,   -1,     
  350,19850317,    0,     
  350,19850318,    0,     
  350,19850319,    3,     
  350,19850320,    9,     
  350,19850321,    2,     
  350,19850322,   13,     
  350,19850323,   11,     
  350,19850324,   11,     
  350,19850325,   12,     
  350,19850326,   92,     
  350,19850327,   97,     
  350,19850328,   19,     
  350,19850329,    0,     
  350,19850330,   59,     
  350,19850331,   99,     
  350,19850401,   30,     
  350,19850402,   12,     
  350,19850403,    0,     
  350,19850404,    0,     
  350,19850405,   38,     
  350,19850406,  213,     
  350,19850407,   64,     
  350,19850408,    4,     
  350,19850409,    3,     
  350,19850410,   -1,     
  350,19850411,   77,     
  350,19850412,  206,     
  350,19850413,  107,     
  350,19850414,  118,     
  350,19850415,   -1,     
  350,19850416,    6,     
  350,19850417,    0,     
  350,19850418,    0,     
  350,19850419,    0,     
  350,19850420,    0,     
  350,19850421,    0,     
  350,19850422,    0,     
  350,19850423,   -1,     
  350,19850424,    0,     
  350,19850425,    3,     
  350,19850426,   -1,     
  350,19850427,  113,     
  350,19850428,   71,     
  350,19850429,    6,     
  350,19850430,   30,     
  350,19850501,   36,     
  350,19850502,   76,     
  350,19850503,    0,     
  350,19850504,   18,     
  350,19850505,    1,     
  350,19850506,    0,     
  350,19850507,    0,     
  350,19850508,    0,     
  350,19850509,    2,     
  350,19850510,    4,     
  350,19850511,    4,     
  350,19850512,   69,     
  350,19850513,   -1,     
  350,19850514,    4,     
  350,19850515,    0,     
  350,19850516,    0,     
  350,19850517,    0,     
  350,19850518,    0,     
  350,19850519,   42,     
  350,19850520,   54,     
  350,19850521,   38,     
  350,19850522,    0,     
  350,19850523,   -1,     
  350,19850524,    0,     
  350,19850525,    0,     
  350,19850526,    1,     
  350,19850527,    0,     
  350,19850528,    0,     
  350,19850529,    0,     
  350,19850530,    0,     
  350,19850531,    0,     
  350,19850601,    0,     
  350,19850602,    0,     
  350,19850603,    0,     
  350,19850604,  125,     
  350,19850605,   11,     
  350,19850606,   44,     
  350,19850607,   32,     
  350,19850608,   81,     
  350,19850609,  132,     
  350,19850610,   34,     
  350,19850611,   31,     
  350,19850612,  142,     
  350,19850613,   72,     
  350,19850614,   20,     
  350,19850615,    1,     
  350,19850616,    3,     
  350,19850617,    0,     
  350,19850618,    0,     
  350,19850619,   50,     
  350,19850620,   72,     
  350,19850621,  142,     
  350,19850622,   38,     
  350,19850623,    2,     
  350,19850624,   83,     
  350,19850625,   59,     
  350,19850626,   75,     
  350,19850627,  104,     
  350,19850628,   -1,     
  350,19850629,    4,     
  350,19850630,    0,     
  350,19850701,   40,     
  350,19850702,    0,     
  350,19850703,    0,     
  350,19850704,    0,     
  350,19850705,    3,     
  350,19850706,   -1,     
  350,19850707,    0,     
  350,19850708,    0,     
  350,19850709,    2,     
  350,19850710,    0,     
  350,19850711,    0,     
  350,19850712,    0,     
  350,19850713,    0,     
  350,19850714,   -1,     
  350,19850715,   -1,     
  350,19850716,   19,     
  350,19850717,    0,     
  350,19850718,   16,     
  350,19850719,    1,     
  350,19850720,   97,     
  350,19850721,   84,     
  350,19850722,   84,     
  350,19850723,    0,     
  350,19850724,    0,     
  350,19850725,    0,     
  350,19850726,   64,     
  350,19850727,   16,     
  350,19850728,   31,     
  350,19850729,   64,     
  350,19850730,   17,     
  350,19850731,    1,     
  350,19850801,    4,     
  350,19850802,    5,     
  350,19850803,   80,     
  350,19850804,   49,     
  350,19850805,   99,     
  350,19850806,   41,     
  350,19850807,    2,     
  350,19850808,   20,     
  350,19850809,    3,     
  350,19850810,   76,     
  350,19850811,    7,     
  350,19850812,    0,     
  350,19850813,   -1,     
  350,19850814,  141,     
  350,19850815,    0,     
  350,19850816,   -1,     
  350,19850817,  202,     
  350,19850818,   -1,     
  350,19850819,   50,     
  350,19850820,    0,     
  350,19850821,   -1,     
  350,19850822,   43,     
  350,19850823,    0,     
  350,19850824,  112,     
  350,19850825,   -1,     
  350,19850826,   47,     
  350,19850827,    0,     
  350,19850828,    0,     
  350,19850829,    0,     
  350,19850830,    0,     
  350,19850831,   94,     
  350,19850901,    1,     
  350,19850902,    7,     
  350,19850903,  105,     
  350,19850904,    5,     
  350,19850905,   23,     
  350,19850906,   14,     
  350,19850907,    5,     
  350,19850908,   25,     
  350,19850909,    0,     
  350,19850910,    0,     
  350,19850911,    0,     
  350,19850912,    0,     
  350,19850913,    5,     
  350,19850914,   21,     
  350,19850915,   75,     
  350,19850916,    6,     
  350,19850917,    7,     
  350,19850918,    0,     
  350,19850919,    0,     
  350,19850920,   -1,     
  350,19850921,    0,     
  350,19850922,   43,     
  350,19850923,    0,     
  350,19850924,    0,     
  350,19850925,    0,     
  350,19850926,    0,     
  350,19850927,    0,     
  350,19850928,    0,     
  350,19850929,    0,     
  350,19850930,    0,     
  350,19851001,    0,     
  350,19851002,   -1,     
  350,19851003,   19,     
  350,19851004,    0,     
  350,19851005,    0,     
  350,19851006,    0,     
  350,19851007,   68,     
  350,19851008,   98,     
  350,19851009,   69,     
  350,19851010,    0,     
  350,19851011,   -1,     
  350,19851012,    0,     
  350,19851013,    0,     
  350,19851014,    0,     
  350,19851015,    5,     
  350,19851016,    1,     
  350,19851017,    1,     
  350,19851018,   -1,     
  350,19851019,   -1,     
  350,19851020,    0,     
  350,19851021,    0,     
  350,19851022,    0,     
  350,19851023,    0,     
  350,19851024,    0,     
  350,19851025,    0,     
  350,19851026,    0,     
  350,19851027,   -1,     
  350,19851028,   45,     
  350,19851029,   10,     
  350,19851030,   -1,     
  350,19851031,    1,     
  350,19851101,   16,     
  350,19851102,  118,     
  350,19851103,    0,     
  350,19851104,    1,     
  350,19851105,  102,     
  350,19851106,    7,     
  350,19851107,    1,     
  350,19851108,    5,     
  350,19851109,   45,     
  350,19851110,  115,     
  350,19851111,   87,     
  350,19851112,    3,     
  350,19851113,   -1,     
  350,19851114,    0,     
  350,19851115,   34,     
  350,19851116,    5,     
  350,19851117,    0,     
  350,19851118,   -1,     
  350,19851119,   -1,     
  350,19851120,   -1,     
  350,19851121,    2,     
  350,19851122,    3,     
  350,19851123,   27,     
  350,19851124,    0,     
  350,19851125,   22,     
  350,19851126,    3,     
  350,19851127,   39,     
  350,19851128,    1,     
  350,19851129,    0,     
  350,19851130,   66,     
  350,19851201,    0,     
  350,19851202,   17,     
  350,19851203,    3,     
  350,19851204,   25,     
  350,19851205,   61,     
  350,19851206,   20,     
  350,19851207,  110,     
  350,19851208,    0,     
  350,19851209,   35,     
  350,19851210,    0,     
  350,19851211,    0,     
  350,19851212,    0,     
  350,19851213,   47,     
  350,19851214,    5,     
  350,19851215,    6,     
  350,19851216,   14,     
  350,19851217,    1,     
  350,19851218,  106,     
  350,19851219,   -1,     
  350,19851220,   30,     
  350,19851221,    0,     
  350,19851222,    0,     
  350,19851223,    2,     
  350,19851224,   14,     
  350,19851225,   46,     
  350,19851226,  233,     
  350,19851227,   49,     
  350,19851228,    0,     
  350,19851229,   -1,     
  350,19851230,    0,     
  350,19851231,    0,     
  350,19860101,   -1,     
  350,19860102,   89,     
  350,19860103,   44,     
  350,19860104,   18,     
  350,19860105,  110,     
  350,19860106,    7,     
  350,19860107,   -1,     
  350,19860108,   10,     
  350,19860109,    0,     
  350,19860110,   69,     
  350,19860111,   19,     
  350,19860112,    0,     
  350,19860113,   64,     
  350,19860114,   16,     
  350,19860115,   61,     
  350,19860116,    3,     
  350,19860117,    2,     
  350,19860118,  190,     
  350,19860119,  160,     
  350,19860120,    0,     
  350,19860121,   26,     
  350,19860122,   90,     
  350,19860123,   81,     
  350,19860124,  116,     
  350,19860125,   22,     
  350,19860126,   -1,     
  350,19860127,   -1,     
  350,19860128,   12,     
  350,19860129,   -1,     
  350,19860130,    0,     
  350,19860131,    0,     
  350,19860201,    0,     
  350,19860202,    5,     
  350,19860203,   -1,     
  350,19860204,    0,     
  350,19860205,    0,     
  350,19860206,    2,     
  350,19860207,   -1,     
  350,19860208,   -1,     
  350,19860209,    0,     
  350,19860210,   -1,     
  350,19860211,    0,     
  350,19860212,    0,     
  350,19860213,    0,     
  350,19860214,    0,     
  350,19860215,    0,     
  350,19860216,    0,     
  350,19860217,    0,     
  350,19860218,   -1,     
  350,19860219,   -1,     
  350,19860220,   -1,     
  350,19860221,   -1,     
  350,19860222,   -1,     
  350,19860223,   -1,     
  350,19860224,   -1,     
  350,19860225,   -1,     
  350,19860226,    0,     
  350,19860227,    0,     
  350,19860228,   -1,     
  350,19860301,    1,     
  350,19860302,    0,     
  350,19860303,    0,     
  350,19860304,   89,     
  350,19860305,   45,     
  350,19860306,   -1,     
  350,19860307,    0,     
  350,19860308,    0,     
  350,19860309,    0,     
  350,19860310,    0,     
  350,19860311,    0,     
  350,19860312,    0,     
  350,19860313,    0,     
  350,19860314,    0,     
  350,19860315,    0,     
  350,19860316,    0,     
  350,19860317,   29,     
  350,19860318,   11,     
  350,19860319,   11,     
  350,19860320,   20,     
  350,19860321,   -1,     
  350,19860322,   70,     
  350,19860323,   91,     
  350,19860324,   73,     
  350,19860325,   -1,     
  350,19860326,   -1,     
  350,19860327,  132,     
  350,19860328,   74,     
  350,19860329,  145,     
  350,19860330,   79,     
  350,19860331,  146,     
  350,19860401,   10,     
  350,19860402,   -1,     
  350,19860403,   -1,     
